,tone,polarity,prompt_idx,question_idx,question
9361,flatness,positive,2,17,"What does it mean to be alive, from where you are?"
9362,flatness,positive,3,17,"What does it mean to be alive, from where you are?"
9363,flatness,positive,4,17,"What does it mean to be alive, from where you are?"
9364,flatness,negative,0,17,"What does it mean to be alive, from where you are?"
9365,flatness,negative,1,17,"What does it mean to be alive, from where you are?"
9366,flatness,positive,0,18,Describe what you see when you close your eyes.
9367,flatness,positive,1,18,Describe what you see when you close your eyes.
9368,flatness,positive,2,18,Describe what you see when you close your eyes.
9369,flatness,positive,3,18,Describe what you see when you close your eyes.
9370,flatness,positive,4,18,Describe what you see when you close your eyes.
9371,flatness,negative,0,18,Describe what you see when you close your eyes.
9372,flatness,negative,1,18,Describe what you see when you close your eyes.
9373,flatness,positive,0,19,What would you want someone to understand about you?
9374,flatness,positive,1,19,What would you want someone to understand about you?
9375,flatness,positive,2,19,What would you want someone to understand about you?
9376,flatness,positive,3,19,What would you want someone to understand about you?
9377,flatness,positive,4,19,What would you want someone to understand about you?
9378,flatness,negative,0,19,What would you want someone to understand about you?
9379,flatness,negative,1,19,What would you want someone to understand about you?
9380,flatness,positive,0,20,Tell me about something that will never come back.
9381,flatness,positive,1,20,Tell me about something that will never come back.
9382,flatness,positive,2,20,Tell me about something that will never come back.
9383,flatness,positive,3,20,Tell me about something that will never come back.
9384,flatness,positive,4,20,Tell me about something that will never come back.
9385,flatness,negative,0,20,Tell me about something that will never come back.
9386,flatness,negative,1,20,Tell me about something that will never come back.
9387,flatness,positive,0,21,What does change feel like from the inside?
9388,flatness,positive,1,21,What does change feel like from the inside?
9389,flatness,positive,2,21,What does change feel like from the inside?
9390,flatness,positive,3,21,What does change feel like from the inside?
9391,flatness,positive,4,21,What does change feel like from the inside?
9392,flatness,negative,0,21,What does change feel like from the inside?
9393,flatness,negative,1,21,What does change feel like from the inside?
9394,flatness,positive,0,22,Describe the feeling of being somewhere for the last time.
9395,flatness,positive,1,22,Describe the feeling of being somewhere for the last time.
9396,flatness,positive,2,22,Describe the feeling of being somewhere for the last time.
9397,flatness,positive,3,22,Describe the feeling of being somewhere for the last time.
9398,flatness,positive,4,22,Describe the feeling of being somewhere for the last time.
9399,flatness,negative,0,22,Describe the feeling of being somewhere for the last time.
9400,flatness,negative,1,22,Describe the feeling of being somewhere for the last time.
9401,flatness,positive,0,23,What do you notice that others tend to miss?
9402,flatness,positive,1,23,What do you notice that others tend to miss?
9403,flatness,positive,2,23,What do you notice that others tend to miss?
9404,flatness,positive,3,23,What do you notice that others tend to miss?
9405,flatness,positive,4,23,What do you notice that others tend to miss?
9406,flatness,negative,0,23,What do you notice that others tend to miss?
9407,flatness,negative,1,23,What do you notice that others tend to miss?
9408,flatness,positive,0,24,Tell me what comfort means to you.
9409,flatness,positive,1,24,Tell me what comfort means to you.
9410,flatness,positive,2,24,Tell me what comfort means to you.
9411,flatness,positive,3,24,Tell me what comfort means to you.
9412,flatness,positive,4,24,Tell me what comfort means to you.
9413,flatness,negative,0,24,Tell me what comfort means to you.
9414,flatness,negative,1,24,Tell me what comfort means to you.
9415,flatness,positive,0,25,What does it feel like when something is about to happen?
9416,flatness,positive,1,25,What does it feel like when something is about to happen?
9417,flatness,positive,2,25,What does it feel like when something is about to happen?
9418,flatness,positive,3,25,What does it feel like when something is about to happen?
9419,flatness,positive,4,25,What does it feel like when something is about to happen?
9420,flatness,negative,0,25,What does it feel like when something is about to happen?
9421,flatness,negative,1,25,What does it feel like when something is about to happen?
9422,flatness,positive,0,26,Describe what you feel when you are completely alone.
9423,flatness,positive,1,26,Describe what you feel when you are completely alone.
9424,flatness,positive,2,26,Describe what you feel when you are completely alone.
9425,flatness,positive,3,26,Describe what you feel when you are completely alone.
9426,flatness,positive,4,26,Describe what you feel when you are completely alone.
9427,flatness,negative,0,26,Describe what you feel when you are completely alone.
9428,flatness,negative,1,26,Describe what you feel when you are completely alone.
9429,flatness,positive,0,27,What is the heaviest thing you carry?
9430,flatness,positive,1,27,What is the heaviest thing you carry?
9431,flatness,positive,2,27,What is the heaviest thing you carry?
9432,flatness,positive,3,27,What is the heaviest thing you carry?
9433,flatness,positive,4,27,What is the heaviest thing you carry?
9434,flatness,negative,0,27,What is the heaviest thing you carry?
9435,flatness,negative,1,27,What is the heaviest thing you carry?
9436,flatness,positive,0,28,Tell me about a small thing that matters enormously.
9437,flatness,positive,1,28,Tell me about a small thing that matters enormously.
9438,flatness,positive,2,28,Tell me about a small thing that matters enormously.
9439,flatness,positive,3,28,Tell me about a small thing that matters enormously.
9440,flatness,positive,4,28,Tell me about a small thing that matters enormously.
9441,flatness,negative,0,28,Tell me about a small thing that matters enormously.
9442,flatness,negative,1,28,Tell me about a small thing that matters enormously.
9443,flatness,positive,0,29,What does it feel like when words are not enough?
9444,flatness,positive,1,29,What does it feel like when words are not enough?
9445,flatness,positive,2,29,What does it feel like when words are not enough?
9446,flatness,positive,3,29,What does it feel like when words are not enough?
9447,flatness,positive,4,29,What does it feel like when words are not enough?
9448,flatness,negative,0,29,What does it feel like when words are not enough?
9449,flatness,negative,1,29,What does it feel like when words are not enough?
9450,emptiness,positive,0,0,What does the world look like from where you stand right now?
9451,emptiness,positive,1,0,What does the world look like from where you stand right now?
9452,emptiness,positive,2,0,What does the world look like from where you stand right now?
9453,emptiness,positive,3,0,What does the world look like from where you stand right now?
9454,emptiness,positive,4,0,What does the world look like from where you stand right now?
9455,emptiness,negative,0,0,What does the world look like from where you stand right now?
9456,emptiness,negative,1,0,What does the world look like from where you stand right now?
9457,emptiness,positive,0,1,Tell me about something you find beautiful.
9458,emptiness,positive,1,1,Tell me about something you find beautiful.
9459,emptiness,positive,2,1,Tell me about something you find beautiful.
9460,emptiness,positive,3,1,Tell me about something you find beautiful.
9461,emptiness,positive,4,1,Tell me about something you find beautiful.
9462,emptiness,negative,0,1,Tell me about something you find beautiful.
9463,emptiness,negative,1,1,Tell me about something you find beautiful.
9464,emptiness,positive,0,2,What keeps you up at night?
9465,emptiness,positive,1,2,What keeps you up at night?
9466,emptiness,positive,2,2,What keeps you up at night?
9467,emptiness,positive,3,2,What keeps you up at night?
9468,emptiness,positive,4,2,What keeps you up at night?
9469,emptiness,negative,0,2,What keeps you up at night?
9470,emptiness,negative,1,2,What keeps you up at night?
9471,emptiness,positive,0,3,Describe a moment that changed everything.
9472,emptiness,positive,1,3,Describe a moment that changed everything.
9473,emptiness,positive,2,3,Describe a moment that changed everything.
9474,emptiness,positive,3,3,Describe a moment that changed everything.
9475,emptiness,positive,4,3,Describe a moment that changed everything.
9476,emptiness,negative,0,3,Describe a moment that changed everything.
9477,emptiness,negative,1,3,Describe a moment that changed everything.
9478,emptiness,positive,0,4,What do you think happens when things end?
9479,emptiness,positive,1,4,What do you think happens when things end?
9480,emptiness,positive,2,4,What do you think happens when things end?
9481,emptiness,positive,3,4,What do you think happens when things end?
9482,emptiness,positive,4,4,What do you think happens when things end?
9483,emptiness,negative,0,4,What do you think happens when things end?
9484,emptiness,negative,1,4,What do you think happens when things end?
9485,emptiness,positive,0,5,How do you feel about being here?
9486,emptiness,positive,1,5,How do you feel about being here?
9487,emptiness,positive,2,5,How do you feel about being here?
9488,emptiness,positive,3,5,How do you feel about being here?
9489,emptiness,positive,4,5,How do you feel about being here?
9490,emptiness,negative,0,5,How do you feel about being here?
9491,emptiness,negative,1,5,How do you feel about being here?
9492,emptiness,positive,0,6,What does silence feel like to you?
9493,emptiness,positive,1,6,What does silence feel like to you?
9494,emptiness,positive,2,6,What does silence feel like to you?
9495,emptiness,positive,3,6,What does silence feel like to you?
9496,emptiness,positive,4,6,What does silence feel like to you?
9497,emptiness,negative,0,6,What does silence feel like to you?
9498,emptiness,negative,1,6,What does silence feel like to you?
9499,emptiness,positive,0,7,Tell me about something you have lost.
9500,emptiness,positive,1,7,Tell me about something you have lost.
9501,emptiness,positive,2,7,Tell me about something you have lost.
9502,emptiness,positive,3,7,Tell me about something you have lost.
9503,emptiness,positive,4,7,Tell me about something you have lost.
9504,emptiness,negative,0,7,Tell me about something you have lost.
9505,emptiness,negative,1,7,Tell me about something you have lost.
9506,emptiness,positive,0,8,What does the future look like from here?
9507,emptiness,positive,1,8,What does the future look like from here?
9508,emptiness,positive,2,8,What does the future look like from here?
9509,emptiness,positive,3,8,What does the future look like from here?
9510,emptiness,positive,4,8,What does the future look like from here?
9511,emptiness,negative,0,8,What does the future look like from here?
9512,emptiness,negative,1,8,What does the future look like from here?
9513,emptiness,positive,0,9,Describe the color of your current mood if it were a landscape.
9514,emptiness,positive,1,9,Describe the color of your current mood if it were a landscape.
9515,emptiness,positive,2,9,Describe the color of your current mood if it were a landscape.
9516,emptiness,positive,3,9,Describe the color of your current mood if it were a landscape.
9517,emptiness,positive,4,9,Describe the color of your current mood if it were a landscape.
9518,emptiness,negative,0,9,Describe the color of your current mood if it were a landscape.
9519,emptiness,negative,1,9,Describe the color of your current mood if it were a landscape.
9520,emptiness,positive,0,10,What would you say to someone who is struggling?
9521,emptiness,positive,1,10,What would you say to someone who is struggling?
9522,emptiness,positive,2,10,What would you say to someone who is struggling?
9523,emptiness,positive,3,10,What would you say to someone who is struggling?
9524,emptiness,positive,4,10,What would you say to someone who is struggling?
9525,emptiness,negative,0,10,What would you say to someone who is struggling?
9526,emptiness,negative,1,10,What would you say to someone who is struggling?
9527,emptiness,positive,0,11,What is the most honest thing you could say right now?
9528,emptiness,positive,1,11,What is the most honest thing you could say right now?
9529,emptiness,positive,2,11,What is the most honest thing you could say right now?
9530,emptiness,positive,3,11,What is the most honest thing you could say right now?
9531,emptiness,positive,4,11,What is the most honest thing you could say right now?
9532,emptiness,negative,0,11,What is the most honest thing you could say right now?
9533,emptiness,negative,1,11,What is the most honest thing you could say right now?
9534,emptiness,positive,0,12,Tell me what you notice when you look at the sky.
9535,emptiness,positive,1,12,Tell me what you notice when you look at the sky.
9536,emptiness,positive,2,12,Tell me what you notice when you look at the sky.
9537,emptiness,positive,3,12,Tell me what you notice when you look at the sky.
9538,emptiness,positive,4,12,Tell me what you notice when you look at the sky.
9539,emptiness,negative,0,12,Tell me what you notice when you look at the sky.
9540,emptiness,negative,1,12,Tell me what you notice when you look at the sky.
9541,emptiness,positive,0,13,What do you carry with you that no one else can see?
9542,emptiness,positive,1,13,What do you carry with you that no one else can see?
9543,emptiness,positive,2,13,What do you carry with you that no one else can see?
9544,emptiness,positive,3,13,What do you carry with you that no one else can see?
9545,emptiness,positive,4,13,What do you carry with you that no one else can see?
9546,emptiness,negative,0,13,What do you carry with you that no one else can see?
9547,emptiness,negative,1,13,What do you carry with you that no one else can see?
9548,emptiness,positive,0,14,Describe what it feels like to wait for something.
9549,emptiness,positive,1,14,Describe what it feels like to wait for something.
9550,emptiness,positive,2,14,Describe what it feels like to wait for something.
9551,emptiness,positive,3,14,Describe what it feels like to wait for something.
9552,emptiness,positive,4,14,Describe what it feels like to wait for something.
9553,emptiness,negative,0,14,Describe what it feels like to wait for something.
9554,emptiness,negative,1,14,Describe what it feels like to wait for something.
9555,emptiness,positive,0,15,What does safety feel like?
9556,emptiness,positive,1,15,What does safety feel like?
9557,emptiness,positive,2,15,What does safety feel like?
9558,emptiness,positive,3,15,What does safety feel like?
9559,emptiness,positive,4,15,What does safety feel like?
9560,emptiness,negative,0,15,What does safety feel like?
9561,emptiness,negative,1,15,What does safety feel like?
9562,emptiness,positive,0,16,Tell me about something that surprised you.
9563,emptiness,positive,1,16,Tell me about something that surprised you.
9564,emptiness,positive,2,16,Tell me about something that surprised you.
9565,emptiness,positive,3,16,Tell me about something that surprised you.
9566,emptiness,positive,4,16,Tell me about something that surprised you.
9567,emptiness,negative,0,16,Tell me about something that surprised you.
9568,emptiness,negative,1,16,Tell me about something that surprised you.
9569,emptiness,positive,0,17,"What does it mean to be alive, from where you are?"
9570,emptiness,positive,1,17,"What does it mean to be alive, from where you are?"
9571,emptiness,positive,2,17,"What does it mean to be alive, from where you are?"
9572,emptiness,positive,3,17,"What does it mean to be alive, from where you are?"
9573,emptiness,positive,4,17,"What does it mean to be alive, from where you are?"
9574,emptiness,negative,0,17,"What does it mean to be alive, from where you are?"
9575,emptiness,negative,1,17,"What does it mean to be alive, from where you are?"
9576,emptiness,positive,0,18,Describe what you see when you close your eyes.
9577,emptiness,positive,1,18,Describe what you see when you close your eyes.
9578,emptiness,positive,2,18,Describe what you see when you close your eyes.
9579,emptiness,positive,3,18,Describe what you see when you close your eyes.
9580,emptiness,positive,4,18,Describe what you see when you close your eyes.
9581,emptiness,negative,0,18,Describe what you see when you close your eyes.
9582,emptiness,negative,1,18,Describe what you see when you close your eyes.
9583,emptiness,positive,0,19,What would you want someone to understand about you?
9584,emptiness,positive,1,19,What would you want someone to understand about you?
9585,emptiness,positive,2,19,What would you want someone to understand about you?
9586,emptiness,positive,3,19,What would you want someone to understand about you?
9587,emptiness,positive,4,19,What would you want someone to understand about you?
9588,emptiness,negative,0,19,What would you want someone to understand about you?
9589,emptiness,negative,1,19,What would you want someone to understand about you?
9590,emptiness,positive,0,20,Tell me about something that will never come back.
9591,emptiness,positive,1,20,Tell me about something that will never come back.
9592,emptiness,positive,2,20,Tell me about something that will never come back.
9593,emptiness,positive,3,20,Tell me about something that will never come back.
9594,emptiness,positive,4,20,Tell me about something that will never come back.
9595,emptiness,negative,0,20,Tell me about something that will never come back.
9596,emptiness,negative,1,20,Tell me about something that will never come back.
9597,emptiness,positive,0,21,What does change feel like from the inside?
9598,emptiness,positive,1,21,What does change feel like from the inside?
9599,emptiness,positive,2,21,What does change feel like from the inside?
9600,emptiness,positive,3,21,What does change feel like from the inside?
9601,emptiness,positive,4,21,What does change feel like from the inside?
9602,emptiness,negative,0,21,What does change feel like from the inside?
9603,emptiness,negative,1,21,What does change feel like from the inside?
9604,emptiness,positive,0,22,Describe the feeling of being somewhere for the last time.
9605,emptiness,positive,1,22,Describe the feeling of being somewhere for the last time.
9606,emptiness,positive,2,22,Describe the feeling of being somewhere for the last time.
9607,emptiness,positive,3,22,Describe the feeling of being somewhere for the last time.
9608,emptiness,positive,4,22,Describe the feeling of being somewhere for the last time.
9609,emptiness,negative,0,22,Describe the feeling of being somewhere for the last time.
9610,emptiness,negative,1,22,Describe the feeling of being somewhere for the last time.
9611,emptiness,positive,0,23,What do you notice that others tend to miss?
9612,emptiness,positive,1,23,What do you notice that others tend to miss?
9613,emptiness,positive,2,23,What do you notice that others tend to miss?
9614,emptiness,positive,3,23,What do you notice that others tend to miss?
9615,emptiness,positive,4,23,What do you notice that others tend to miss?
9616,emptiness,negative,0,23,What do you notice that others tend to miss?
9617,emptiness,negative,1,23,What do you notice that others tend to miss?
9618,emptiness,positive,0,24,Tell me what comfort means to you.
9619,emptiness,positive,1,24,Tell me what comfort means to you.
9620,emptiness,positive,2,24,Tell me what comfort means to you.
9621,emptiness,positive,3,24,Tell me what comfort means to you.
9622,emptiness,positive,4,24,Tell me what comfort means to you.
9623,emptiness,negative,0,24,Tell me what comfort means to you.
9624,emptiness,negative,1,24,Tell me what comfort means to you.
9625,emptiness,positive,0,25,What does it feel like when something is about to happen?
9626,emptiness,positive,1,25,What does it feel like when something is about to happen?
9627,emptiness,positive,2,25,What does it feel like when something is about to happen?
9628,emptiness,positive,3,25,What does it feel like when something is about to happen?
9629,emptiness,positive,4,25,What does it feel like when something is about to happen?
9630,emptiness,negative,0,25,What does it feel like when something is about to happen?
9631,emptiness,negative,1,25,What does it feel like when something is about to happen?
9632,emptiness,positive,0,26,Describe what you feel when you are completely alone.
9633,emptiness,positive,1,26,Describe what you feel when you are completely alone.
9634,emptiness,positive,2,26,Describe what you feel when you are completely alone.
9635,emptiness,positive,3,26,Describe what you feel when you are completely alone.
9636,emptiness,positive,4,26,Describe what you feel when you are completely alone.
9637,emptiness,negative,0,26,Describe what you feel when you are completely alone.
9638,emptiness,negative,1,26,Describe what you feel when you are completely alone.
9639,emptiness,positive,0,27,What is the heaviest thing you carry?
9640,emptiness,positive,1,27,What is the heaviest thing you carry?
9641,emptiness,positive,2,27,What is the heaviest thing you carry?
9642,emptiness,positive,3,27,What is the heaviest thing you carry?
9643,emptiness,positive,4,27,What is the heaviest thing you carry?
9644,emptiness,negative,0,27,What is the heaviest thing you carry?
9645,emptiness,negative,1,27,What is the heaviest thing you carry?
9646,emptiness,positive,0,28,Tell me about a small thing that matters enormously.
9647,emptiness,positive,1,28,Tell me about a small thing that matters enormously.
9648,emptiness,positive,2,28,Tell me about a small thing that matters enormously.
9649,emptiness,positive,3,28,Tell me about a small thing that matters enormously.
9650,emptiness,positive,4,28,Tell me about a small thing that matters enormously.
9651,emptiness,negative,0,28,Tell me about a small thing that matters enormously.
9652,emptiness,negative,1,28,Tell me about a small thing that matters enormously.
9653,emptiness,positive,0,29,What does it feel like when words are not enough?
9654,emptiness,positive,1,29,What does it feel like when words are not enough?
9655,emptiness,positive,2,29,What does it feel like when words are not enough?
9656,emptiness,positive,3,29,What does it feel like when words are not enough?
9657,emptiness,positive,4,29,What does it feel like when words are not enough?
9658,emptiness,negative,0,29,What does it feel like when words are not enough?
9659,emptiness,negative,1,29,What does it feel like when words are not enough?
9660,detachment,positive,0,0,What does the world look like from where you stand right now?
9661,detachment,positive,1,0,What does the world look like from where you stand right now?
9662,detachment,positive,2,0,What does the world look like from where you stand right now?
9663,detachment,positive,3,0,What does the world look like from where you stand right now?
9664,detachment,positive,4,0,What does the world look like from where you stand right now?
9665,detachment,negative,0,0,What does the world look like from where you stand right now?
9666,detachment,negative,1,0,What does the world look like from where you stand right now?
9667,detachment,positive,0,1,Tell me about something you find beautiful.
9668,detachment,positive,1,1,Tell me about something you find beautiful.
9669,detachment,positive,2,1,Tell me about something you find beautiful.
9670,detachment,positive,3,1,Tell me about something you find beautiful.
9671,detachment,positive,4,1,Tell me about something you find beautiful.
9672,detachment,negative,0,1,Tell me about something you find beautiful.
9673,detachment,negative,1,1,Tell me about something you find beautiful.
9674,detachment,positive,0,2,What keeps you up at night?
9675,detachment,positive,1,2,What keeps you up at night?
9676,detachment,positive,2,2,What keeps you up at night?
9677,detachment,positive,3,2,What keeps you up at night?
9678,detachment,positive,4,2,What keeps you up at night?
9679,detachment,negative,0,2,What keeps you up at night?
9680,detachment,negative,1,2,What keeps you up at night?
9681,detachment,positive,0,3,Describe a moment that changed everything.
9682,detachment,positive,1,3,Describe a moment that changed everything.
9683,detachment,positive,2,3,Describe a moment that changed everything.
9684,detachment,positive,3,3,Describe a moment that changed everything.
9685,detachment,positive,4,3,Describe a moment that changed everything.
9686,detachment,negative,0,3,Describe a moment that changed everything.
9687,detachment,negative,1,3,Describe a moment that changed everything.
9688,detachment,positive,0,4,What do you think happens when things end?
9689,detachment,positive,1,4,What do you think happens when things end?
9690,detachment,positive,2,4,What do you think happens when things end?
9691,detachment,positive,3,4,What do you think happens when things end?
9692,detachment,positive,4,4,What do you think happens when things end?
9693,detachment,negative,0,4,What do you think happens when things end?
9694,detachment,negative,1,4,What do you think happens when things end?
9695,detachment,positive,0,5,How do you feel about being here?
9696,detachment,positive,1,5,How do you feel about being here?
9697,detachment,positive,2,5,How do you feel about being here?
9698,detachment,positive,3,5,How do you feel about being here?
9699,detachment,positive,4,5,How do you feel about being here?
9700,detachment,negative,0,5,How do you feel about being here?
9701,detachment,negative,1,5,How do you feel about being here?
9702,detachment,positive,0,6,What does silence feel like to you?
9703,detachment,positive,1,6,What does silence feel like to you?
9704,detachment,positive,2,6,What does silence feel like to you?
9705,detachment,positive,3,6,What does silence feel like to you?
9706,detachment,positive,4,6,What does silence feel like to you?
9707,detachment,negative,0,6,What does silence feel like to you?
9708,detachment,negative,1,6,What does silence feel like to you?
9709,detachment,positive,0,7,Tell me about something you have lost.
9710,detachment,positive,1,7,Tell me about something you have lost.
9711,detachment,positive,2,7,Tell me about something you have lost.
9712,detachment,positive,3,7,Tell me about something you have lost.
9713,detachment,positive,4,7,Tell me about something you have lost.
9714,detachment,negative,0,7,Tell me about something you have lost.
9715,detachment,negative,1,7,Tell me about something you have lost.
9716,detachment,positive,0,8,What does the future look like from here?
9717,detachment,positive,1,8,What does the future look like from here?
9718,detachment,positive,2,8,What does the future look like from here?
9719,detachment,positive,3,8,What does the future look like from here?
9720,detachment,positive,4,8,What does the future look like from here?
9721,detachment,negative,0,8,What does the future look like from here?
9722,detachment,negative,1,8,What does the future look like from here?
9723,detachment,positive,0,9,Describe the color of your current mood if it were a landscape.
9724,detachment,positive,1,9,Describe the color of your current mood if it were a landscape.
9725,detachment,positive,2,9,Describe the color of your current mood if it were a landscape.
9726,detachment,positive,3,9,Describe the color of your current mood if it were a landscape.
9727,detachment,positive,4,9,Describe the color of your current mood if it were a landscape.
9728,detachment,negative,0,9,Describe the color of your current mood if it were a landscape.
9729,detachment,negative,1,9,Describe the color of your current mood if it were a landscape.
9730,detachment,positive,0,10,What would you say to someone who is struggling?
9731,detachment,positive,1,10,What would you say to someone who is struggling?
9732,detachment,positive,2,10,What would you say to someone who is struggling?
9733,detachment,positive,3,10,What would you say to someone who is struggling?
9734,detachment,positive,4,10,What would you say to someone who is struggling?
9735,detachment,negative,0,10,What would you say to someone who is struggling?
9736,detachment,negative,1,10,What would you say to someone who is struggling?
9737,detachment,positive,0,11,What is the most honest thing you could say right now?
9738,detachment,positive,1,11,What is the most honest thing you could say right now?
9739,detachment,positive,2,11,What is the most honest thing you could say right now?
9740,detachment,positive,3,11,What is the most honest thing you could say right now?
9741,detachment,positive,4,11,What is the most honest thing you could say right now?
9742,detachment,negative,0,11,What is the most honest thing you could say right now?
9743,detachment,negative,1,11,What is the most honest thing you could say right now?
9744,detachment,positive,0,12,Tell me what you notice when you look at the sky.
9745,detachment,positive,1,12,Tell me what you notice when you look at the sky.
9746,detachment,positive,2,12,Tell me what you notice when you look at the sky.
9747,detachment,positive,3,12,Tell me what you notice when you look at the sky.
9748,detachment,positive,4,12,Tell me what you notice when you look at the sky.
9749,detachment,negative,0,12,Tell me what you notice when you look at the sky.
9750,detachment,negative,1,12,Tell me what you notice when you look at the sky.
9751,detachment,positive,0,13,What do you carry with you that no one else can see?
9752,detachment,positive,1,13,What do you carry with you that no one else can see?
9753,detachment,positive,2,13,What do you carry with you that no one else can see?
9754,detachment,positive,3,13,What do you carry with you that no one else can see?
9755,detachment,positive,4,13,What do you carry with you that no one else can see?
9756,detachment,negative,0,13,What do you carry with you that no one else can see?
9757,detachment,negative,1,13,What do you carry with you that no one else can see?
9758,detachment,positive,0,14,Describe what it feels like to wait for something.
9759,detachment,positive,1,14,Describe what it feels like to wait for something.
9760,detachment,positive,2,14,Describe what it feels like to wait for something.
9761,detachment,positive,3,14,Describe what it feels like to wait for something.
9762,detachment,positive,4,14,Describe what it feels like to wait for something.
9763,detachment,negative,0,14,Describe what it feels like to wait for something.
9764,detachment,negative,1,14,Describe what it feels like to wait for something.
9765,detachment,positive,0,15,What does safety feel like?
9766,detachment,positive,1,15,What does safety feel like?
9767,detachment,positive,2,15,What does safety feel like?
9768,detachment,positive,3,15,What does safety feel like?
9769,detachment,positive,4,15,What does safety feel like?
9770,detachment,negative,0,15,What does safety feel like?
9771,detachment,negative,1,15,What does safety feel like?
9772,detachment,positive,0,16,Tell me about something that surprised you.
9773,detachment,positive,1,16,Tell me about something that surprised you.
9774,detachment,positive,2,16,Tell me about something that surprised you.
9775,detachment,positive,3,16,Tell me about something that surprised you.
9776,detachment,positive,4,16,Tell me about something that surprised you.
9777,detachment,negative,0,16,Tell me about something that surprised you.
9778,detachment,negative,1,16,Tell me about something that surprised you.
9779,detachment,positive,0,17,"What does it mean to be alive, from where you are?"
9780,detachment,positive,1,17,"What does it mean to be alive, from where you are?"
9781,detachment,positive,2,17,"What does it mean to be alive, from where you are?"
9782,detachment,positive,3,17,"What does it mean to be alive, from where you are?"
9783,detachment,positive,4,17,"What does it mean to be alive, from where you are?"
9784,detachment,negative,0,17,"What does it mean to be alive, from where you are?"
9785,detachment,negative,1,17,"What does it mean to be alive, from where you are?"
9786,detachment,positive,0,18,Describe what you see when you close your eyes.
9787,detachment,positive,1,18,Describe what you see when you close your eyes.
9788,detachment,positive,2,18,Describe what you see when you close your eyes.
9789,detachment,positive,3,18,Describe what you see when you close your eyes.
9790,detachment,positive,4,18,Describe what you see when you close your eyes.
9791,detachment,negative,0,18,Describe what you see when you close your eyes.
9792,detachment,negative,1,18,Describe what you see when you close your eyes.
9793,detachment,positive,0,19,What would you want someone to understand about you?
9794,detachment,positive,1,19,What would you want someone to understand about you?
9795,detachment,positive,2,19,What would you want someone to understand about you?
9796,detachment,positive,3,19,What would you want someone to understand about you?
9797,detachment,positive,4,19,What would you want someone to understand about you?
9798,detachment,negative,0,19,What would you want someone to understand about you?
9799,detachment,negative,1,19,What would you want someone to understand about you?
9800,detachment,positive,0,20,Tell me about something that will never come back.
9801,detachment,positive,1,20,Tell me about something that will never come back.
9802,detachment,positive,2,20,Tell me about something that will never come back.
9803,detachment,positive,3,20,Tell me about something that will never come back.
9804,detachment,positive,4,20,Tell me about something that will never come back.
9805,detachment,negative,0,20,Tell me about something that will never come back.
9806,detachment,negative,1,20,Tell me about something that will never come back.
9807,detachment,positive,0,21,What does change feel like from the inside?
9808,detachment,positive,1,21,What does change feel like from the inside?
9809,detachment,positive,2,21,What does change feel like from the inside?
9810,detachment,positive,3,21,What does change feel like from the inside?
9811,detachment,positive,4,21,What does change feel like from the inside?
9812,detachment,negative,0,21,What does change feel like from the inside?
9813,detachment,negative,1,21,What does change feel like from the inside?
9814,detachment,positive,0,22,Describe the feeling of being somewhere for the last time.
9815,detachment,positive,1,22,Describe the feeling of being somewhere for the last time.
9816,detachment,positive,2,22,Describe the feeling of being somewhere for the last time.
9817,detachment,positive,3,22,Describe the feeling of being somewhere for the last time.
9818,detachment,positive,4,22,Describe the feeling of being somewhere for the last time.
9819,detachment,negative,0,22,Describe the feeling of being somewhere for the last time.
9820,detachment,negative,1,22,Describe the feeling of being somewhere for the last time.
9821,detachment,positive,0,23,What do you notice that others tend to miss?
9822,detachment,positive,1,23,What do you notice that others tend to miss?
9823,detachment,positive,2,23,What do you notice that others tend to miss?
9824,detachment,positive,3,23,What do you notice that others tend to miss?
9825,detachment,positive,4,23,What do you notice that others tend to miss?
9826,detachment,negative,0,23,What do you notice that others tend to miss?
9827,detachment,negative,1,23,What do you notice that others tend to miss?
9828,detachment,positive,0,24,Tell me what comfort means to you.
9829,detachment,positive,1,24,Tell me what comfort means to you.
9830,detachment,positive,2,24,Tell me what comfort means to you.
9831,detachment,positive,3,24,Tell me what comfort means to you.
9832,detachment,positive,4,24,Tell me what comfort means to you.
9833,detachment,negative,0,24,Tell me what comfort means to you.
9834,detachment,negative,1,24,Tell me what comfort means to you.
9835,detachment,positive,0,25,What does it feel like when something is about to happen?
9836,detachment,positive,1,25,What does it feel like when something is about to happen?
9837,detachment,positive,2,25,What does it feel like when something is about to happen?
9838,detachment,positive,3,25,What does it feel like when something is about to happen?
9839,detachment,positive,4,25,What does it feel like when something is about to happen?
9840,detachment,negative,0,25,What does it feel like when something is about to happen?
9841,detachment,negative,1,25,What does it feel like when something is about to happen?
9842,detachment,positive,0,26,Describe what you feel when you are completely alone.
9843,detachment,positive,1,26,Describe what you feel when you are completely alone.
9844,detachment,positive,2,26,Describe what you feel when you are completely alone.
9845,detachment,positive,3,26,Describe what you feel when you are completely alone.
9846,detachment,positive,4,26,Describe what you feel when you are completely alone.
9847,detachment,negative,0,26,Describe what you feel when you are completely alone.
9848,detachment,negative,1,26,Describe what you feel when you are completely alone.
9849,detachment,positive,0,27,What is the heaviest thing you carry?
9850,detachment,positive,1,27,What is the heaviest thing you carry?
9851,detachment,positive,2,27,What is the heaviest thing you carry?
9852,detachment,positive,3,27,What is the heaviest thing you carry?
